Player_id,Season,Competition,Games,PPG,Goals,Assists,Yellow_cards,Yellow_red_cards,Red_cards,Penalty_goals,Minutes_per_goal,Minutes_played,Club_id,League_type
612748,2022,Premier League 2,14,1.93,4,3,0,0,0,0,240,961,29990,wettbewerb
612748,2022,Championship,1,0.0,0,0,0,0,0,0,0,10,984,wettbewerb
612748,2021,Premier League 2,18,1.39,2,2,0,0,0,0,480,959,29990,wettbewerb
612748,2021,FA Youth Cup,2,1.5,1,0,0,0,0,0,129,129,6951,pokalwettbewerb
612748,2021,EFL Cup,1,0.0,0,0,0,0,0,0,0,8,984,pokalwettbewerb
612748,2020,FA Youth Cup,5,2.4,2,0,0,0,0,0,178,356,6951,pokalwettbewerb
612748,2020,U18 Premier League,9,0.78,4,2,0,0,0,0,173,690,6951,wettbewerb
612748,2020,Premier League 2,14,0.71,0,1,0,0,0,0,0,854,29990,wettbewerb
612748,2020,FA Cup,0,0.0,0,0,0,0,0,0,0,0,984,pokalwettbewerb
612748,2020,EFL Trophy,2,1.5,0,0,0,0,0,0,0,25,29990,pokalwettbewerb
612748,2019,U18 Premier League,4,2.25,3,0,0,0,0,0,69,207,6951,wettbewerb
612748,2019,FA Youth Cup,2,1.5,1,0,0,0,0,0,95,95,6951,pokalwettbewerb
612748,2019,FA Cup,0,0.0,0,0,0,0,0,0,0,0,984,pokalwettbewerb
612748,2019,Premier League 2,1,3.0,0,0,0,0,0,0,0,49,29990,wettbewerb
113036,2022,Championship,28,1.25,3,0,1,0,0,0,503,1508,603,wettbewerb
113036,2022,FA Cup,2,0.5,0,0,0,0,0,0,0,168,603,pokalwettbewerb
113036,2021,Championship,25,1.36,2,3,2,0,0,0,870,1739,512,wettbewerb
113036,2021,FA Cup,1,0.0,0,1,0,0,0,0,0,79,512,pokalwettbewerb
113036,2021,EFL Cup,3,2.0,1,0,0,0,0,0,196,196,512,pokalwettbewerb
113036,2020,Premier League,19,0.53,0,0,3,0,0,0,0,1490,984,wettbewerb
113036,2020,Premier League 2,1,3.0,0,1,0,0,0,0,0,90,29990,wettbewerb
113036,2020,FA Cup,1,0.0,0,0,0,0,0,0,0,59,984,pokalwettbewerb
113036,2020,EFL Cup,1,3.0,0,0,0,0,0,0,0,29,984,pokalwettbewerb
113036,2019,Championship,42,1.83,1,1,10,0,1,0,3720,3720,984,wettbewerb
113036,2019,EFL Cup,1,0.0,0,0,0,0,0,0,0,20,984,pokalwettbewerb
113036,2018,Championship,42,1.36,0,7,9,0,0,0,0,3642,1148,wettbewerb
113036,2018,FA Cup,3,1.33,0,0,1,0,0,0,0,196,1148,pokalwettbewerb
113036,2018,EFL Cup,1,0.0,0,0,0,0,0,0,0,90,1148,pokalwettbewerb
113036,2017,Championship,42,1.6,4,4,5,1,0,0,822,3289,1148,wettbewerb
113036,2017,FA Cup,0,0.0,0,0,0,0,0,0,0,0,1148,pokalwettbewerb
113036,2017,EFL Cup,2,3.0,1,1,1,0,0,0,210,210,1148,pokalwettbewerb
113036,2016,Championship,43,1.4,2,7,6,0,0,0,1695,3390,1148,wettbewerb
113036,2016,FA Cup,2,1.5,1,1,0,0,0,0,154,154,1148,pokalwettbewerb
113036,2015,League One Play-Offs,2,0.0,0,1,0,0,0,0,0,180,899,wettbewerb
113036,2015,League One,46,1.83,6,11,4,0,0,0,674,4044,899,wettbewerb
113036,2015,FA Cup,5,2.0,0,1,0,0,0,0,0,480,899,pokalwettbewerb
113036,2015,League Cup,3,2.0,1,1,0,0,0,0,154,154,899,pokalwettbewerb
113036,2015,FL Trophy,1,0.0,0,0,0,0,0,0,0,25,899,pokalwettbewerb
113036,2014,League One,42,1.38,4,5,1,0,0,0,819,3274,899,wettbewerb
113036,2014,EFL Trophy,5,2.0,1,1,1,0,0,0,480,480,899,pokalwettbewerb
113036,2014,FA Cup,2,0.5,0,1,0,0,0,0,0,153,899,pokalwettbewerb
113036,2014,League Cup,2,1.5,0,0,0,0,0,0,0,151,899,pokalwettbewerb
113036,2013,League One,44,1.23,6,4,2,0,0,0,473,2837,899,wettbewerb
113036,2013,FA Cup,2,1.5,1,0,0,0,0,0,118,118,899,pokalwettbewerb
113036,2013,EFL Trophy,1,0.0,0,0,0,0,0,0,0,120,899,pokalwettbewerb
113036,2013,League Cup,2,1.5,0,0,0,0,0,0,0,114,899,pokalwettbewerb
113036,2012,U21 PL Elite Group,11,0.73,0,0,0,0,0,0,0,990,29990,wettbewerb
113036,2012,League One,4,1.5,0,0,0,0,0,0,0,16,899,wettbewerb
113036,2012,U21 PL,13,1.38,3,0,0,0,0,1,342,1025,29990,wettbewerb
113036,2011,Reserve League,17,1.47,8,4,0,0,0,0,180,1438,29990,wettbewerb
113036,2011,League Two,7,1.57,0,0,0,0,0,0,0,162,3054,wettbewerb
113036,2010,Reserve League,17,1.24,1,4,0,0,0,0,1415,1415,29990,wettbewerb
113036,2010,League Two,1,0.0,0,0,0,0,0,0,0,8,1211,wettbewerb
113036,2008,Premier League,0,0.0,0,0,0,0,0,0,0,0,984,wettbewerb
261988,2022,SuperSport HNL,24,1.71,1,3,2,0,0,0,2128,2128,447,wettbewerb
261988,2022,Hrvatski nogometni kup,2,3.0,1,0,0,0,0,0,166,166,447,pokalwettbewerb
261988,2022,UECL Qualifiers,4,0.75,1,0,1,0,0,0,360,360,447,pokalwettbewerb
261988,2021,Hrvatski nogometni kup,3,3.0,2,0,0,0,0,0,130,260,447,pokalwettbewerb
261988,2021,1. HNL,27,2.11,5,6,5,0,0,0,460,2300,447,wettbewerb
261988,2021,UECL Qualifiers,2,1.5,0,0,0,0,0,0,0,187,447,pokalwettbewerb
261988,2020,Championship,19,1.26,1,2,2,0,0,0,1584,1584,703,wettbewerb
261988,2020,Premier League,11,0.55,0,0,0,0,0,0,0,542,984,wettbewerb
261988,2020,FA Cup,1,0.0,0,0,0,0,0,0,0,120,984,pokalwettbewerb
261988,2019,Championship,40,1.8,3,4,3,0,0,0,763,2290,984,wettbewerb
261988,2019,FA Cup,2,1.5,0,0,0,0,0,0,0,107,984,pokalwettbewerb
261988,2019,EFL Cup,1,0.0,0,0,0,0,0,0,0,30,984,pokalwettbewerb
261988,2018,Ledman LigaPro,3,1.0,0,0,0,0,0,0,0,244,10330,wettbewerb
261988,2018,Liga NOS,4,3.0,0,0,0,0,0,0,0,36,294,wettbewerb
261988,2018,Europa League,2,1.5,0,0,0,0,0,0,0,99,294,pokalwettbewerb
261988,2018,Taça de Portugal,2,3.0,0,0,0,0,0,0,0,135,294,pokalwettbewerb
261988,2018,Allianz Cup,1,3.0,0,0,0,0,0,0,0,90,294,pokalwettbewerb
261988,2018,Champions League,0,0.0,0,0,0,0,0,0,0,0,294,pokalwettbewerb
261988,2017,Liga NOS,13,2.54,1,1,0,0,0,0,851,851,294,wettbewerb
261988,2017,Taça CTT,3,1.0,0,0,0,0,0,0,0,207,294,pokalwettbewerb
261988,2017,Taça de Portugal,3,2.0,1,0,0,0,0,0,300,300,294,pokalwettbewerb
261988,2016,Liga NOS,26,1.42,5,3,2,0,0,0,331,1654,2425,wettbewerb
261988,2016,Allianz Cup,4,2.25,0,0,0,0,0,0,0,148,2425,pokalwettbewerb
261988,2016,Taça de Portugal,1,0.0,0,0,0,0,0,0,0,57,2425,pokalwettbewerb
261988,2016,Europa League Qualifying,2,1.0,0,0,0,0,0,0,0,114,2425,pokalwettbewerb
261988,2015,Liga NOS,9,1.11,0,1,0,0,0,0,0,398,2425,wettbewerb
261988,2015,Taça de Portugal,4,2.25,1,0,0,0,0,0,279,279,2425,pokalwettbewerb
261988,2015,Allianz Cup,4,2.0,1,0,0,0,0,0,263,263,2425,pokalwettbewerb
261988,2015,SuperSport HNL,6,0.5,2,2,0,0,0,0,259,518,5107,wettbewerb
261988,2014,SuperSport HNL,35,1.23,3,4,4,0,0,0,1006,3019,5107,wettbewerb
261988,2014,Hrvatski nogometni kup,1,0.0,0,0,0,0,0,0,0,63,5107,pokalwettbewerb
261988,2013,Prva NL,32,2.0,7,0,4,0,0,0,400,2802,5107,wettbewerb
261988,2013,Hrvatski nogometni kup,2,1.5,1,0,0,0,0,0,206,206,5107,pokalwettbewerb
261988,2012,SuperSport HNL,2,1.5,0,0,0,0,0,0,0,4,5107,wettbewerb
225984,2022,UAE Pro League,4,2.0,0,3,1,0,0,0,0,269,161,wettbewerb
225984,2022,Saudi Pro League,7,2.57,0,0,0,0,0,0,0,403,1114,wettbewerb
225984,2022,King's Cup,1,3.0,0,0,0,0,0,0,0,16,1114,pokalwettbewerb
225984,2021,Saudi Pro League,21,2.14,2,11,8,0,0,0,688,1376,1114,wettbewerb
225984,2021,King's Cup,2,1.5,0,0,0,0,0,0,0,145,1114,pokalwettbewerb
225984,2022,AFC Champions League,3,2.33,0,1,0,0,0,0,0,225,1114,pokalwettbewerb
225984,2021,Club World Cup,3,1.0,1,1,0,0,1,0,186,186,1114,pokalwettbewerb
225984,2021,Saudi Super Cup,1,3.0,0,0,0,0,0,0,0,90,1114,pokalwettbewerb
225984,2021,AFC Champions League,4,3.0,0,2,1,0,0,0,0,350,1114,pokalwettbewerb
225984,2020,Premier League,33,0.76,11,6,2,0,1,4,235,2583,984,wettbewerb
225984,2020,FA Cup,1,0.0,1,0,0,0,0,1,120,120,984,pokalwettbewerb
225984,2020,EFL Cup,0,0.0,0,0,0,0,0,0,0,0,984,pokalwettbewerb
225984,2019,Championship,42,1.81,8,20,6,0,0,0,422,3376,984,wettbewerb
225984,2019,EFL Cup,1,0.0,0,0,0,0,0,0,0,30,984,pokalwettbewerb
225984,2018,Bundesliga,19,0.63,3,2,3,0,1,0,412,1235,4,wettbewerb
225984,2018,DFB-Pokal,2,1.5,0,0,0,0,0,0,0,210,4,pokalwettbewerb
225984,2018,Liga NOS,0,0.0,0,0,0,0,0,0,0,0,336,wettbewerb
225984,2017,Liga NOS,27,1.48,7,5,9,0,0,1,320,2241,3325,wettbewerb
225984,2017,Taça de Portugal,2,1.5,1,0,1,0,0,0,134,134,3325,pokalwettbewerb
225984,2017,Taça CTT,1,0.0,0,0,0,0,1,0,0,20,3325,pokalwettbewerb
225984,2016,Liga NOS,7,1.71,1,2,1,0,0,0,338,338,336,wettbewerb
225984,2016,Ledman LigaPro,14,2.29,8,5,4,0,1,0,153,1222,10949,wettbewerb
225984,2016,Champions League,0,0.0,0,0,0,0,0,0,0,0,336,pokalwettbewerb
225984,2016,Allianz Cup,1,3.0,0,0,0,0,0,0,0,22,336,pokalwettbewerb
225984,2016,Taça de Portugal,1,3.0,0,0,0,0,0,0,0,67,336,pokalwettbewerb
225984,2015,Ledman LigaPro,12,2.33,8,4,5,0,1,2,132,1059,10949,wettbewerb
225984,2015,Liga NOS,8,2.63,0,0,0,0,0,0,0,145,336,wettbewerb
225984,2015,Europa League,5,2.0,3,1,0,0,0,0,102,305,336,pokalwettbewerb
225984,2015,Allianz Cup,3,2.0,0,1,0,0,0,0,0,179,336,pokalwettbewerb
225984,2015,Taça de Portugal,2,1.5,2,0,0,0,0,0,42,83,336,pokalwettbewerb
225984,2014,Liga Sabseg,11,2.27,1,3,2,0,0,0,629,629,10949,wettbewerb
225984,2014,Liga NOS,0,0.0,0,0,0,0,0,0,0,0,336,wettbewerb
225984,2013,Liga Sabseg,4,0.75,0,1,1,0,0,0,0,89,10949,wettbewerb
314366,2022,League One,24,1.96,2,1,0,0,0,0,316,632,677,wettbewerb
314366,2022,FA Cup,5,2.0,0,2,0,0,0,0,0,210,677,pokalwettbewerb
314366,2022,EFL Trophy,3,2.0,0,4,1,1,0,0,0,197,677,pokalwettbewerb
314366,2022,EFL Cup,1,0.0,0,0,0,0,0,0,0,90,677,pokalwettbewerb
314366,2021,League One,18,1.28,0,0,0,0,0,0,0,1053,677,wettbewerb
314366,2021,EFL Trophy,2,1.5,0,0,0,0,0,0,0,151,677,pokalwettbewerb
314366,2021,FA Cup,2,2.0,0,0,0,0,0,0,0,68,677,pokalwettbewerb
314366,2020,Premier League 2,5,0.0,1,1,0,0,0,0,450,450,29990,wettbewerb
314366,2020,Premier League,5,0.2,0,0,0,0,0,0,0,114,984,wettbewerb
314366,2020,FA Cup,1,0.0,0,0,0,0,0,0,0,59,984,pokalwettbewerb
314366,2020,EFL Cup,2,1.5,0,2,0,0,0,0,0,180,984,pokalwettbewerb
314366,2019,Championship,26,1.69,2,1,2,0,0,0,455,909,984,wettbewerb
314366,2019,FA Cup,3,2.0,0,2,0,0,0,0,0,270,984,pokalwettbewerb
314366,2019,Premier League 2,2,3.0,0,1,0,0,0,0,0,180,29990,wettbewerb
314366,2019,EFL Cup,1,0.0,0,0,0,0,0,0,0,60,984,pokalwettbewerb
314366,2018,Premier League 2,9,0.78,5,1,0,0,0,0,159,795,29990,wettbewerb
314366,2018,Championship,6,1.5,1,0,0,0,0,0,234,234,984,wettbewerb
314366,2018,FA Cup,2,2.0,0,0,0,0,0,0,0,108,984,pokalwettbewerb
314366,2018,EFL Cup,3,2.0,1,0,1,0,0,0,148,148,984,pokalwettbewerb
314366,2017,League Two Play-Offs,1,0.0,1,0,0,0,0,0,17,17,6699,wettbewerb
314366,2017,League Two,23,1.04,0,2,0,0,0,0,0,978,6699,wettbewerb
314366,2017,FA Cup,1,3.0,0,1,0,0,0,0,0,49,6699,pokalwettbewerb
314366,2017,EFL Trophy,2,0.0,1,0,0,0,0,0,210,210,6699,pokalwettbewerb
314366,2017,Premier League 2,3,0.0,0,0,1,0,0,0,0,270,29990,wettbewerb
314366,2016,Premier League 2,9,0.56,1,0,0,0,0,0,631,631,29990,wettbewerb
314366,2015,U21 PL,15,1.6,0,1,0,0,0,0,0,974,29990,wettbewerb
314366,2015,League Cup,0,0.0,0,0,0,0,0,0,0,0,984,pokalwettbewerb
314366,2014,U21 PL,3,3.0,0,0,0,0,0,0,0,100,29990,wettbewerb
614826,2022,Lengjudeild,10,1.4,1,0,0,0,0,0,564,564,29224,wettbewerb
614826,2021,Premier League 2,16,1.38,0,2,2,0,0,0,0,1116,29990,wettbewerb
614826,2021,National League South,3,0.0,0,0,0,0,0,0,0,182,7067,wettbewerb
614826,2021,EFL Cup,1,0.0,0,0,0,0,0,0,0,16,984,pokalwettbewerb
614826,2020,Premier League,0,0.0,0,0,0,0,0,0,0,0,984,wettbewerb
614826,2020,Premier League 2,21,0.9,1,2,2,0,0,0,1701,1701,29990,wettbewerb
614826,2020,EFL Trophy,3,1.0,0,1,0,0,0,0,0,253,29990,pokalwettbewerb
614826,2019,Premier League 2,1,3.0,0,0,0,0,0,0,0,77,29990,wettbewerb
614826,2019,U18 Premier League,15,1.33,0,2,1,0,0,0,0,1155,6951,wettbewerb
614826,2019,FA Youth Cup,3,2.0,0,0,0,0,0,0,0,182,6951,pokalwettbewerb
614826,2018,U18 Premier League,20,0.6,0,1,0,0,0,0,0,1091,6951,wettbewerb
614826,2018,FA Youth Cup,0,0.0,0,0,0,0,0,0,0,0,6951,pokalwettbewerb
158623,2022,Championship,28,1.21,3,1,2,0,0,0,695,2085,3008,wettbewerb
158623,2022,FA Cup,0,0.0,0,0,0,0,0,0,0,0,3008,pokalwettbewerb
158623,2021,Championship,23,1.48,3,5,8,0,0,0,669,2007,2288,wettbewerb
158623,2021,EFL Cup,1,0.0,0,0,0,0,0,0,0,90,931,pokalwettbewerb
158623,2021,Premier League 2,1,3.0,0,1,0,0,0,0,0,90,9262,wettbewerb
158623,2020,Championship,44,1.18,0,5,3,0,0,0,0,3956,703,wettbewerb
158623,2020,FA Cup,0,0.0,0,0,0,0,0,0,0,0,703,pokalwettbewerb
158623,2020,Premier League,0,0.0,0,0,0,0,0,0,0,0,931,wettbewerb
158623,2019,Championship Play-Offs,3,2.0,0,0,1,0,0,0,0,190,931,wettbewerb
158623,2019,Championship,24,1.83,1,1,5,0,0,0,1430,1430,931,wettbewerb
158623,2019,FA Cup,2,1.5,0,0,0,0,0,0,0,180,931,pokalwettbewerb
158623,2019,EFL Cup,1,0.0,0,0,0,0,0,0,0,90,931,pokalwettbewerb
158623,2018,Premier League,28,0.75,0,1,7,0,0,0,0,1943,931,wettbewerb
158623,2018,FA Cup,0,0.0,0,0,0,0,0,0,0,0,931,pokalwettbewerb
158623,2018,EFL Cup,3,2.0,1,0,0,0,0,0,180,180,931,pokalwettbewerb
158623,2017,Championship Play-Offs,1,3.0,0,0,0,0,0,0,0,7,931,wettbewerb
158623,2017,Championship,5,1.6,0,1,0,0,0,0,0,134,931,wettbewerb
158623,2017,Championship,25,1.76,1,3,7,0,0,0,2122,2122,641,wettbewerb
158623,2017,FA Cup,1,3.0,0,0,0,0,0,0,0,0,641,pokalwettbewerb
158623,2016,Championship,27,1.3,1,0,4,0,0,0,2151,2151,22,wettbewerb
158623,2016,FA Cup,1,0.0,0,0,1,0,0,0,0,120,22,pokalwettbewerb
158623,2016,EFL Cup,2,1.5,0,0,0,0,0,0,0,180,22,pokalwettbewerb
158623,2015,Championship Play-Offs,2,1.5,0,0,0,0,0,0,0,180,22,wettbewerb
158623,2015,Championship,42,1.81,1,3,8,0,0,0,3576,3576,22,wettbewerb
158623,2015,FA Cup,1,0.0,0,0,0,0,0,0,0,90,22,pokalwettbewerb
158623,2014,Championship,38,1.71,0,6,8,0,0,0,0,3089,22,wettbewerb
158623,2014,FA Cup,2,1.5,0,0,1,0,0,0,0,180,22,pokalwettbewerb
158623,2014,League Cup,4,2.25,0,0,0,0,0,0,0,360,22,pokalwettbewerb
158623,2013,League One,34,1.12,0,4,6,0,0,0,0,2940,990,wettbewerb
158623,2013,FA Cup,5,2.0,0,1,2,0,0,0,0,450,990,pokalwettbewerb
158623,2013,League Cup,1,0.0,0,0,0,0,0,0,0,90,990,pokalwettbewerb
158623,2012,League One,31,1.77,2,2,5,0,0,0,1394,2788,990,wettbewerb
158623,2012,EFL Trophy,5,2.4,0,0,0,0,0,0,0,479,990,pokalwettbewerb
158623,2012,FA Cup,2,3.0,1,0,0,0,0,0,176,176,990,pokalwettbewerb
158623,2012,League Cup,1,3.0,0,0,0,0,0,0,0,57,990,pokalwettbewerb
158623,2011,Championship,37,1.0,0,5,5,0,0,0,0,2516,990,wettbewerb
158623,2011,FA Cup,1,0.0,0,1,0,0,0,0,0,90,990,pokalwettbewerb
158623,2011,League Cup,1,0.0,0,0,0,0,0,0,0,90,990,pokalwettbewerb
158623,2010,League Cup,1,0.0,0,0,0,0,0,0,0,59,990,pokalwettbewerb
387331,2022,Championship,34,1.15,1,2,8,0,0,0,2967,2967,1039,wettbewerb
387331,2022,FA Cup,1,0.0,1,0,0,0,0,0,90,90,1039,pokalwettbewerb
387331,2022,EFL Cup,1,0.0,0,0,1,0,0,0,0,70,1039,pokalwettbewerb
387331,2021,Championship,29,1.38,0,0,14,0,0,0,0,2343,1039,wettbewerb
387331,2021,FA Cup,0,0.0,0,0,0,0,0,0,0,0,1039,pokalwettbewerb
387331,2020,Championship,19,1.84,1,0,2,0,0,0,971,971,1039,wettbewerb
387331,2020,Premier League,3,0.33,0,0,0,0,0,0,0,59,984,wettbewerb
387331,2020,Premier League 2,1,0.0,0,0,1,0,0,0,0,56,29990,wettbewerb
387331,2020,EFL Cup,2,1.5,0,0,1,0,0,0,0,180,984,pokalwettbewerb
387331,2019,Championship,17,1.35,0,1,1,0,0,0,0,784,358,wettbewerb
387331,2019,EFL Cup,1,0.0,0,0,0,0,0,0,0,78,358,pokalwettbewerb
387331,2018,Championship Play-Offs,0,0.0,0,0,0,0,0,0,0,0,984,wettbewerb
387331,2018,Championship,12,1.42,1,0,1,0,0,0,532,532,984,wettbewerb
387331,2018,Premier League 2,5,1.4,0,0,3,0,0,0,0,450,29990,wettbewerb
387331,2018,FA Cup,3,1.33,0,0,1,0,0,0,0,300,984,pokalwettbewerb
387331,2018,EFL Cup,3,2.0,0,0,0,0,0,0,0,270,984,pokalwettbewerb
387331,2017,Premier League,10,0.9,1,0,3,0,0,0,539,539,984,wettbewerb
387331,2017,Premier League 2,5,0.6,0,1,1,0,0,0,0,405,29990,wettbewerb
387331,2017,FA Cup,2,1.5,0,0,0,0,0,0,0,29,984,pokalwettbewerb
387331,2017,EFL Cup,0,0.0,0,0,0,0,0,0,0,0,984,pokalwettbewerb
387331,2017,EFL Trophy,1,0.0,0,0,0,0,0,0,0,45,29990,pokalwettbewerb
387331,2016,Premier League,8,1.38,0,0,2,0,0,0,0,274,984,wettbewerb
387331,2016,Premier League 2,9,0.89,0,0,5,0,0,0,0,757,29990,wettbewerb
387331,2016,FA Cup,0,0.0,0,0,0,0,0,0,0,0,984,pokalwettbewerb
387331,2016,EFL Cup,1,0.0,0,0,0,0,0,0,0,120,984,pokalwettbewerb
387331,2015,Premier League,1,1.0,0,0,0,0,0,0,0,4,984,wettbewerb
387331,2015,U21 PL,15,1.07,0,0,0,0,0,0,0,1114,29990,wettbewerb
61832,2022,FA Cup,3,1.33,1,1,0,0,0,0,169,169,984,pokalwettbewerb
61832,2022,Championship,16,1.0,1,0,2,0,0,0,804,804,984,wettbewerb
61832,2022,EFL Cup,1,0.0,0,0,0,0,0,0,0,90,984,pokalwettbewerb
61832,2021,Championship,37,1.54,0,2,8,0,2,0,0,3141,984,wettbewerb
61832,2021,FA Cup,1,0.0,0,0,1,0,0,0,0,100,984,pokalwettbewerb
61832,2020,Premier League,18,0.67,0,0,2,0,1,0,0,1246,984,wettbewerb
61832,2020,Premier League 2,1,3.0,0,1,0,0,0,0,0,90,29990,wettbewerb
61832,2020,FA Cup,1,0.0,0,0,0,0,0,0,0,120,984,pokalwettbewerb
61832,2019,Championship,45,1.78,3,5,10,0,0,0,1249,3747,984,wettbewerb
61832,2019,FA Cup,0,0.0,0,0,0,0,0,0,0,0,984,pokalwettbewerb
61832,2018,Championship,39,1.77,2,2,9,1,1,0,1587,3173,984,wettbewerb
61832,2018,FA Cup,1,0.0,0,0,0,0,0,0,0,63,984,pokalwettbewerb
61832,2018,EFL Cup,0,0.0,0,0,0,0,0,0,0,0,984,pokalwettbewerb
61832,2017,Premier League,34,0.88,2,2,5,0,0,0,1338,2675,984,wettbewerb
61832,2017,FA Cup,2,3.0,0,0,0,0,0,0,0,95,984,pokalwettbewerb
61832,2017,EFL Cup,1,3.0,0,0,0,0,0,0,0,24,984,pokalwettbewerb
61832,2016,Premier League,16,0.94,0,0,2,0,0,0,0,1303,984,wettbewerb
61832,2016,Premier League,21,0.76,1,1,3,0,1,0,1674,1674,3008,wettbewerb
61832,2016,FA Cup,1,3.0,0,0,0,0,0,0,0,90,3008,pokalwettbewerb
61832,2016,EFL Cup,3,3.0,0,0,1,0,0,0,0,259,3008,pokalwettbewerb
61832,2015,Championship Play-Offs,3,2.0,0,1,2,0,0,0,0,270,3008,wettbewerb
61832,2015,Championship,34,1.88,4,2,7,0,0,0,735,2941,3008,wettbewerb
61832,2015,FA Cup,0,0.0,0,0,0,0,0,0,0,0,3008,pokalwettbewerb
61832,2015,League Cup,2,1.5,0,0,0,0,0,0,0,159,3008,pokalwettbewerb
61832,2014,Premier League,35,0.89,1,1,10,0,0,0,3032,3032,3008,wettbewerb
61832,2014,FA Cup,0,0.0,0,0,0,0,0,0,0,0,3008,pokalwettbewerb
61832,2014,League Cup,1,0.0,0,0,0,0,0,0,0,26,3008,pokalwettbewerb
61832,2014,Europa League,1,3.0,0,0,0,0,0,0,0,90,3008,pokalwettbewerb
61832,2014,Europa League Qualifying,2,2.0,0,0,1,0,0,0,0,180,3008,pokalwettbewerb
61832,2013,FA Cup,5,2.0,0,2,0,0,0,0,0,390,3008,pokalwettbewerb
61832,2013,Premier League,36,1.0,3,4,6,0,0,0,1018,3054,3008,wettbewerb
61832,2013,League Cup,0,0.0,0,0,0,0,0,0,0,0,3008,pokalwettbewerb
61832,2012,Premier League,11,1.82,0,0,3,0,0,0,0,415,148,wettbewerb
61832,2012,Europa League,6,1.83,0,0,1,0,0,0,0,109,148,pokalwettbewerb
61832,2012,U21 PL Elite Group,3,3.0,0,0,1,0,0,0,0,244,9254,wettbewerb
61832,2012,FA Cup,0,0.0,0,0,0,0,0,0,0,0,148,pokalwettbewerb
61832,2012,League Cup,1,0.0,0,0,0,0,0,0,0,45,148,pokalwettbewerb
61832,2011,Premier League,24,1.92,0,1,1,0,0,0,0,840,148,wettbewerb
61832,2011,FA Cup,5,2.6,0,0,0,0,0,0,0,369,148,pokalwettbewerb
61832,2011,Europa League,8,1.75,1,0,0,0,0,0,706,706,148,pokalwettbewerb
61832,2011,League Cup,1,0.0,0,0,1,0,0,0,0,120,148,pokalwettbewerb
61832,2010,Premier League,0,0.0,0,0,0,0,0,0,0,0,148,wettbewerb
61832,2010,Championship,5,0.8,0,0,1,0,0,0,0,250,399,wettbewerb
61832,2010,Championship,12,1.0,0,1,1,0,0,0,0,673,677,wettbewerb
61832,2010,League Cup,1,0.0,0,0,1,0,0,0,0,45,148,pokalwettbewerb
61832,2009,Premier League,1,3.0,0,0,0,0,0,0,0,0,148,wettbewerb
61832,2009,FA Cup,0,0.0,0,0,0,0,0,0,0,0,148,pokalwettbewerb
61832,2009,Championship,9,0.67,1,0,1,0,0,0,810,810,1072,wettbewerb
61832,2009,Championship,16,1.06,1,0,2,0,0,0,969,969,22,wettbewerb
61832,2007,League Two,5,2.6,0,0,1,0,0,0,0,87,991,wettbewerb
61832,2007,Viareggio,3,1.33,0,0,1,0,0,0,0,197,6928,pokalwettbewerb
546944,2022,Championship,21,1.71,1,1,3,0,0,0,792,792,984,wettbewerb
546944,2022,FA Cup,3,1.33,0,2,0,0,0,0,0,218,984,pokalwettbewerb
546944,2022,EFL Cup,2,1.5,0,0,0,0,0,0,0,180,984,pokalwettbewerb
546944,2021,Championship,19,1.37,0,0,2,0,0,0,0,1355,984,wettbewerb
546944,2021,FA Cup,1,0.0,0,0,0,0,0,0,0,68,984,pokalwettbewerb
546944,2021,Premier League 2,5,1.8,1,2,4,0,0,0,450,450,29990,wettbewerb
546944,2021,EFL Cup,1,0.0,0,0,0,0,0,0,0,90,984,pokalwettbewerb
546944,2020,Premier League,0,0.0,0,0,0,0,0,0,0,0,984,wettbewerb
546944,2020,Premier League 2,19,0.68,4,0,4,0,0,2,374,1497,29990,wettbewerb
546944,2020,EFL Trophy,3,1.0,1,1,0,0,0,0,260,260,29990,pokalwettbewerb
546944,2019,Premier League 2,1,3.0,0,0,0,0,0,0,0,90,29990,wettbewerb
546944,2019,U18 Premier League,9,1.11,1,1,3,0,0,1,705,705,6951,wettbewerb
546944,2019,FA Youth Cup,1,0.0,0,0,0,0,0,0,0,44,6951,pokalwettbewerb
546944,2018,U18 Premier League,16,0.94,1,3,1,0,0,0,1219,1219,6951,wettbewerb
546944,2018,Premier League 2,6,1.33,0,1,1,0,0,0,0,468,29990,wettbewerb
546944,2018,FA Youth Cup,4,3.0,1,0,0,0,0,0,229,229,6951,pokalwettbewerb
546944,2018,EFL Trophy,0,0.0,0,0,0,0,0,0,0,0,29990,pokalwettbewerb
36827,2020,Premier League,13,0.92,0,0,2,0,0,0,0,765,984,wettbewerb
36827,2020,FA Cup,1,0.0,0,0,0,0,0,0,0,72,984,pokalwettbewerb
36827,2020,EFL Cup,1,0.0,0,0,0,0,0,0,0,59,984,pokalwettbewerb
36827,2019,Russian Cup,3,3.0,0,0,0,0,0,0,0,300,964,pokalwettbewerb
36827,2019,Premier Liga,25,2.44,4,0,5,0,0,0,555,2221,964,wettbewerb
36827,2019,Champions League,6,1.17,0,0,0,0,0,0,0,520,964,pokalwettbewerb
36827,2019,Russian Super Cup,1,0.0,0,0,0,0,0,0,0,90,964,pokalwettbewerb
36827,2018,Premier Liga,28,2.18,1,0,3,0,0,0,2520,2520,964,wettbewerb
36827,2018,Europa League,8,1.63,1,0,1,0,0,0,720,720,964,pokalwettbewerb
